"","sim","method","metric","observed","value","n","N"
"1339",67,"FiTree","sign","observed",0.789473684210526,5,500
"1340",67,"FiTree","sign","recoverable",0.739130434782609,5,500
"1341",67,"Diffusion","mae","observed",0.381818962737665,5,500
"1342",67,"Diffusion","mae","recoverable",0.407393104718869,5,500
"1343",67,"Diffusion","sign","observed",0.842105263157895,5,500
"1344",67,"Diffusion","sign","recoverable",0.739130434782609,5,500
"1345",68,"FiTree","mae","observed",0.615988099161842,5,500
"1346",68,"FiTree","mae","recoverable",0.535038241352127,5,500
"1347",68,"FiTree","sign","observed",1,5,500
"1348",68,"FiTree","sign","recoverable",0.923076923076923,5,500
"1349",68,"Diffusion","mae","observed",0.495570434949166,5,500
"1350",68,"Diffusion","mae","recoverable",0.459671883899529,5,500
"1351",68,"Diffusion","sign","observed",0.952380952380952,5,500
"1352",68,"Diffusion","sign","recoverable",0.923076923076923,5,500
"1353",69,"FiTree","mae","observed",0.120982996123875,5,500
"1354",69,"FiTree","mae","recoverable",0.173110543724353,5,500
"1355",69,"FiTree","sign","observed",0.9,5,500
"1356",69,"FiTree","sign","recoverable",0.75,5,500
"1357",69,"Diffusion","mae","observed",0.453326301453618,5,500
"1358",69,"Diffusion","mae","recoverable",0.954453689429233,5,500
"1359",69,"Diffusion","sign","observed",0.5,5,500
"1360",69,"Diffusion","sign","recoverable",0.3125,5,500
"1361",70,"FiTree","mae","observed",0.115714354371411,5,500
"1362",70,"FiTree","mae","recoverable",0.153394732446419,5,500
"1363",70,"FiTree","sign","observed",0.692307692307692,5,500
"1364",70,"FiTree","sign","recoverable",0.529411764705882,5,500
"1365",70,"Diffusion","mae","observed",0.590530084404215,5,500
"1366",70,"Diffusion","mae","recoverable",0.503774449516623,5,500
"1367",70,"Diffusion","sign","observed",0.692307692307692,5,500
"1368",70,"Diffusion","sign","recoverable",0.588235294117647,5,500
"1369",71,"FiTree","mae","observed",0.10094533697409,5,500
"1370",71,"FiTree","mae","recoverable",0.129414651028225,5,500
"1371",71,"FiTree","sign","observed",0.666666666666667,5,500
"1372",71,"FiTree","sign","recoverable",0.5,5,500
"1373",71,"Diffusion","mae","observed",0.32950737708531,5,500
"1374",71,"Diffusion","mae","recoverable",0.341467314441211,5,500
"1375",71,"Diffusion","sign","observed",0.666666666666667,5,500
"1376",71,"Diffusion","sign","recoverable",0.555555555555556,5,500
"1377",72,"FiTree","mae","observed",0.679069036181251,5,500
"1378",72,"FiTree","mae","recoverable",0.639017221483704,5,500
"1379",72,"FiTree","sign","observed",0.944444444444444,5,500
"1380",72,"FiTree","sign","recoverable",0.857142857142857,5,500
"1381",72,"Diffusion","mae","observed",0.645159732040817,5,500
"1382",72,"Diffusion","mae","recoverable",0.746089900147597,5,500
"1383",72,"Diffusion","sign","observed",0.666666666666667,5,500
"1384",72,"Diffusion","sign","recoverable",0.619047619047619,5,500
"1385",73,"FiTree","mae","observed",0.138933115460596,5,500
"1386",73,"FiTree","mae","recoverable",0.113188897744514,5,500
"1387",73,"FiTree","sign","observed",0.333333333333333,5,500
"1388",73,"FiTree","sign","recoverable",0.333333333333333,5,500
"1389",73,"Diffusion","mae","observed",0.581997190348371,5,500
"1390",73,"Diffusion","mae","recoverable",1.01166552523353,5,500
"1391",73,"Diffusion","sign","observed",0.333333333333333,5,500
"1392",73,"Diffusion","sign","recoverable",0.2,5,500
"1393",74,"FiTree","mae","observed",0.132530203702582,5,500
"1394",74,"FiTree","mae","recoverable",0.181053078085396,5,500
"1395",74,"FiTree","sign","observed",0.928571428571429,5,500
"1396",74,"FiTree","sign","recoverable",0.842105263157895,5,500
"1397",74,"Diffusion","mae","observed",0.391427977423356,5,500
"1398",74,"Diffusion","mae","recoverable",0.431780485697871,5,500
"1399",74,"Diffusion","sign","observed",0.785714285714286,5,500
"1400",74,"Diffusion","sign","recoverable",0.578947368421053,5,500
"1401",75,"FiTree","mae","observed",0.0946525362977484,5,500
"1402",75,"FiTree","mae","recoverable",0.114514139849412,5,500
"1403",75,"FiTree","sign","observed",0.666666666666667,5,500
"1404",75,"FiTree","sign","recoverable",0.529411764705882,5,500
"1405",75,"Diffusion","mae","observed",0.402959955186837,5,500
"1406",75,"Diffusion","mae","recoverable",0.469857385699417,5,500
"1407",75,"Diffusion","sign","observed",0.583333333333333,5,500
"1408",75,"Diffusion","sign","recoverable",0.411764705882353,5,500
"1409",76,"FiTree","mae","observed",0.0551086424438554,5,500
"1410",76,"FiTree","mae","recoverable",0.0792707566964022,5,500
"1411",76,"FiTree","sign","observed",1,5,500
"1412",76,"FiTree","sign","recoverable",0.888888888888889,5,500
"1413",76,"Diffusion","mae","observed",0.436070637848823,5,500
"1414",76,"Diffusion","mae","recoverable",0.51008865773091,5,500
"1415",76,"Diffusion","sign","observed",0.666666666666667,5,500
"1416",76,"Diffusion","sign","recoverable",0.555555555555556,5,500
"1417",77,"FiTree","mae","observed",0.0493845350120917,5,500
"1418",77,"FiTree","mae","recoverable",0.0582973876739217,5,500
"1419",77,"FiTree","sign","observed",0.888888888888889,5,500
"1420",77,"FiTree","sign","recoverable",0.866666666666667,5,500
"1421",77,"Diffusion","mae","observed",0.530075616285268,5,500
"1422",77,"Diffusion","mae","recoverable",6.09408070034436,5,500
"1423",77,"Diffusion","sign","observed",0.444444444444444,5,500
"1424",77,"Diffusion","sign","recoverable",0.266666666666667,5,500
"1425",78,"FiTree","mae","observed",0.309104340487265,5,500
"1426",78,"FiTree","mae","recoverable",0.308379609642014,5,500
"1427",78,"FiTree","sign","observed",0.857142857142857,5,500
"1428",78,"FiTree","sign","recoverable",0.722222222222222,5,500
"1429",78,"Diffusion","mae","observed",0.672764906325769,5,500
"1430",78,"Diffusion","mae","recoverable",0.84143814047739,5,500
"1431",78,"Diffusion","sign","observed",0.5,5,500
"1432",78,"Diffusion","sign","recoverable",0.444444444444444,5,500
"1433",79,"FiTree","mae","observed",0.135675110790448,5,500
"1434",79,"FiTree","mae","recoverable",0.129146723152525,5,500
"1435",79,"FiTree","sign","observed",0.777777777777778,5,500
"1436",79,"FiTree","sign","recoverable",0.736842105263158,5,500
"1437",79,"Diffusion","mae","observed",0.665401593111067,5,500
"1438",79,"Diffusion","mae","recoverable",0.645787537069201,5,500
"1439",79,"Diffusion","sign","observed",0.722222222222222,5,500
"1440",79,"Diffusion","sign","recoverable",0.68421052631579,5,500
"1441",80,"FiTree","mae","observed",0.516177464819319,5,500
"1442",80,"FiTree","mae","recoverable",0.484928293093588,5,500
"1443",80,"FiTree","sign","observed",1,5,500
"1444",80,"FiTree","sign","recoverable",0.857142857142857,5,500
"1445",80,"Diffusion","mae","observed",0.523505927943442,5,500
"1446",80,"Diffusion","mae","recoverable",0.505646009220439,5,500
"1447",80,"Diffusion","sign","observed",0.75,5,500
"1448",80,"Diffusion","sign","recoverable",0.666666666666667,5,500
"1449",81,"FiTree","mae","observed",0.188432281853287,5,500
"1450",81,"FiTree","mae","recoverable",0.201927685155146,5,500
"1451",81,"FiTree","sign","observed",0.642857142857143,5,500
"1452",81,"FiTree","sign","recoverable",0.611111111111111,5,500
"1453",81,"Diffusion","mae","observed",0.622130543570836,5,500
"1454",81,"Diffusion","mae","recoverable",0.724934010439494,5,500
"1455",81,"Diffusion","sign","observed",0.571428571428571,5,500
"1456",81,"Diffusion","sign","recoverable",0.444444444444444,5,500
"1457",82,"FiTree","mae","observed",0.073427024623138,5,500
"1458",82,"FiTree","mae","recoverable",0.0885921633509632,5,500
"1459",82,"FiTree","sign","observed",0.666666666666667,5,500
"1460",82,"FiTree","sign","recoverable",0.6,5,500
"1461",82,"Diffusion","mae","observed",0.419186958725189,5,500
"1462",82,"Diffusion","mae","recoverable",0.764672435221088,5,500
"1463",82,"Diffusion","sign","observed",0.583333333333333,5,500
"1464",82,"Diffusion","sign","recoverable",0.533333333333333,5,500
"1465",83,"FiTree","mae","observed",0.167719496566312,5,500
"1466",83,"FiTree","mae","recoverable",0.200790005857775,5,500
"1467",83,"FiTree","sign","observed",0.666666666666667,5,500
"1468",83,"FiTree","sign","recoverable",0.631578947368421,5,500
"1469",83,"Diffusion","mae","observed",0.557479346121753,5,500
"1470",83,"Diffusion","mae","recoverable",0.554356872307401,5,500
"1471",83,"Diffusion","sign","observed",0.733333333333333,5,500
"1472",83,"Diffusion","sign","recoverable",0.68421052631579,5,500
"1473",84,"FiTree","mae","observed",0.17872844059532,5,500
"1474",84,"FiTree","mae","recoverable",0.169569945319629,5,500
"1475",84,"FiTree","sign","observed",0.444444444444444,5,500
"1476",84,"FiTree","sign","recoverable",0.333333333333333,5,500
"1477",84,"Diffusion","mae","observed",0.632140735491151,5,500
"1478",84,"Diffusion","mae","recoverable",0.714864728633285,5,500
"1479",84,"Diffusion","sign","observed",0.444444444444444,5,500
"1480",84,"Diffusion","sign","recoverable",0.4,5,500
"1481",85,"FiTree","mae","observed",0.45143027117185,5,500
"1482",85,"FiTree","mae","recoverable",0.400582110584721,5,500
"1483",85,"FiTree","sign","observed",0.875,5,500
"1484",85,"FiTree","sign","recoverable",0.8,5,500
"1485",85,"Diffusion","mae","observed",0.381808265949398,5,500
"1486",85,"Diffusion","mae","recoverable",0.398940281755229,5,500
"1487",85,"Diffusion","sign","observed",0.75,5,500
"1488",85,"Diffusion","sign","recoverable",0.7,5,500
"1489",86,"FiTree","mae","observed",0.0461456716420183,5,500
"1490",86,"FiTree","mae","recoverable",0.0845566092767272,5,500
"1491",86,"FiTree","sign","observed",0.818181818181818,5,500
"1492",86,"FiTree","sign","recoverable",0.625,5,500
"1493",86,"Diffusion","mae","observed",0.503588024258806,5,500
"1494",86,"Diffusion","mae","recoverable",0.497886195504277,5,500
"1495",86,"Diffusion","sign","observed",0.545454545454545,5,500
"1496",86,"Diffusion","sign","recoverable",0.4375,5,500
"1497",87,"FiTree","mae","observed",0.0738291647201381,5,500
"1498",87,"FiTree","mae","recoverable",0.0922866437210176,5,500
"1499",87,"FiTree","sign","observed",0.666666666666667,5,500
"1500",87,"FiTree","sign","recoverable",0.533333333333333,5,500
"1501",87,"Diffusion","mae","observed",0.622174807649002,5,500
"1502",87,"Diffusion","mae","recoverable",5.94730378780433,5,500
"1503",87,"Diffusion","sign","observed",0.444444444444444,5,500
"1504",87,"Diffusion","sign","recoverable",0.333333333333333,5,500
"1505",88,"FiTree","mae","observed",0.377523340979963,5,500
"1506",88,"FiTree","mae","recoverable",0.381363152966059,5,500
"1507",88,"FiTree","sign","observed",1,5,500
"1508",88,"FiTree","sign","recoverable",0.888888888888889,5,500
"1509",88,"Diffusion","mae","observed",0.574811494385534,5,500
"1510",88,"Diffusion","mae","recoverable",0.546527621918275,5,500
"1511",88,"Diffusion","sign","observed",0.714285714285714,5,500
"1512",88,"Diffusion","sign","recoverable",0.611111111111111,5,500
"1513",89,"FiTree","mae","observed",0.287252070014448,5,500
"1514",89,"FiTree","mae","recoverable",0.284597768792152,5,500
"1515",89,"FiTree","sign","observed",1,5,500
"1516",89,"FiTree","sign","recoverable",0.789473684210526,5,500
"1517",89,"Diffusion","mae","observed",0.363195309385248,5,500
"1518",89,"Diffusion","mae","recoverable",0.646979842108117,5,500
"1519",89,"Diffusion","sign","observed",0.727272727272727,5,500
"1520",89,"Diffusion","sign","recoverable",0.526315789473684,5,500
"1521",90,"FiTree","mae","observed",0.118111326074512,5,500
"1522",90,"FiTree","mae","recoverable",0.135169778116505,5,500
"1523",90,"FiTree","sign","observed",1,5,500
"1524",90,"FiTree","sign","recoverable",0.875,5,500
"1525",90,"Diffusion","mae","observed",0.507538564691545,5,500
"1526",90,"Diffusion","mae","recoverable",0.616205836621816,5,500
"1527",90,"Diffusion","sign","observed",0.545454545454545,5,500
"1528",90,"Diffusion","sign","recoverable",0.4375,5,500
"1529",91,"FiTree","mae","observed",0.0702324339733206,5,500
"1530",91,"FiTree","mae","recoverable",0.0637914494991248,5,500
"1531",91,"FiTree","sign","observed",0.583333333333333,5,500
"1532",91,"FiTree","sign","recoverable",0.466666666666667,5,500
"1533",91,"Diffusion","mae","observed",0.449420357756491,5,500
"1534",91,"Diffusion","mae","recoverable",0.612096265066468,5,500
"1535",91,"Diffusion","sign","observed",0.333333333333333,5,500
"1536",91,"Diffusion","sign","recoverable",0.333333333333333,5,500
"1537",92,"FiTree","mae","observed",0.593421665698632,5,500
"1538",92,"FiTree","mae","recoverable",0.526441269013849,5,500
"1539",92,"FiTree","sign","observed",0.8,5,500
"1540",92,"FiTree","sign","recoverable",0.68421052631579,5,500
"1541",92,"Diffusion","mae","observed",0.399020194550585,5,500
"1542",92,"Diffusion","mae","recoverable",0.512432556470937,5,500
"1543",92,"Diffusion","sign","observed",0.666666666666667,5,500
"1544",92,"Diffusion","sign","recoverable",0.578947368421053,5,500
"1545",93,"FiTree","mae","observed",0.0900507548544334,5,500
"1546",93,"FiTree","mae","recoverable",0.101668230333613,5,500
"1547",93,"FiTree","sign","observed",0.636363636363636,5,500
"1548",93,"FiTree","sign","recoverable",0.5625,5,500
"1549",93,"Diffusion","mae","observed",0.523816891816479,5,500
"1550",93,"Diffusion","mae","recoverable",0.48591470239474,5,500
"1551",93,"Diffusion","sign","observed",0.636363636363636,5,500
"1552",93,"Diffusion","sign","recoverable",0.5625,5,500
"1553",94,"FiTree","mae","observed",0.0302102613920222,5,500
"1554",94,"FiTree","mae","recoverable",0.176126156835213,5,500
"1555",94,"FiTree","sign","observed",0.888888888888889,5,500
"1556",94,"FiTree","sign","recoverable",0.6,5,500
"1557",94,"Diffusion","mae","observed",0.501959819059401,5,500
"1558",94,"Diffusion","mae","recoverable",3.44199696786387,5,500
"1559",94,"Diffusion","sign","observed",0.444444444444444,5,500
"1560",94,"Diffusion","sign","recoverable",0.4,5,500
"1561",95,"FiTree","mae","observed",0.0421831911813048,5,500
"1562",95,"FiTree","mae","recoverable",0.0681619510821744,5,500
"1563",95,"FiTree","sign","observed",0.769230769230769,5,500
"1564",95,"FiTree","sign","recoverable",0.625,5,500
"1565",95,"Diffusion","mae","observed",0.417793105942822,5,500
"1566",95,"Diffusion","mae","recoverable",0.439599803046586,5,500
"1567",95,"Diffusion","sign","observed",0.461538461538462,5,500
"1568",95,"Diffusion","sign","recoverable",0.4375,5,500
"1569",96,"FiTree","mae","observed",0.0648517208432243,5,500
"1570",96,"FiTree","mae","recoverable",0.140664040064425,5,500
"1571",96,"FiTree","sign","observed",0.75,5,500
"1572",96,"FiTree","sign","recoverable",0.647058823529412,5,500
"1573",96,"Diffusion","mae","observed",0.459443431884539,5,500
"1574",96,"Diffusion","mae","recoverable",0.402383642011703,5,500
"1575",96,"Diffusion","sign","observed",0.583333333333333,5,500
"1576",96,"Diffusion","sign","recoverable",0.588235294117647,5,500
"1577",97,"FiTree","mae","observed",0.0691847976921423,5,500
"1578",97,"FiTree","mae","recoverable",0.0992908264790924,5,500
"1579",97,"FiTree","sign","observed",0.666666666666667,5,500
"1580",97,"FiTree","sign","recoverable",0.4,5,500
"1581",97,"Diffusion","mae","observed",0.543619804119664,5,500
"1582",97,"Diffusion","mae","recoverable",0.675570737998467,5,500
"1583",97,"Diffusion","sign","observed",0.555555555555556,5,500
"1584",97,"Diffusion","sign","recoverable",0.466666666666667,5,500
"1585",98,"FiTree","mae","observed",0.0803199954300005,5,500
"1586",98,"FiTree","mae","recoverable",0.102570743361588,5,500
"1587",98,"FiTree","sign","observed",0.5,5,500
"1588",98,"FiTree","sign","recoverable",0.375,5,500
"1589",98,"Diffusion","mae","observed",0.615545168312551,5,500
"1590",98,"Diffusion","mae","recoverable",3.10256331946892,5,500
"1591",98,"Diffusion","sign","observed",0.5,5,500
"1592",98,"Diffusion","sign","recoverable",0.3125,5,500
"1593",99,"FiTree","mae","observed",0.131632764254864,5,500
"1594",99,"FiTree","mae","recoverable",0.139668029820727,5,500
"1595",99,"FiTree","sign","observed",0.769230769230769,5,500
"1596",99,"FiTree","sign","recoverable",0.666666666666667,5,500
"1597",99,"Diffusion","mae","observed",0.579913929862913,5,500
"1598",99,"Diffusion","mae","recoverable",0.585388263448919,5,500
"1599",99,"Diffusion","sign","observed",0.692307692307692,5,500
"1600",99,"Diffusion","sign","recoverable",0.611111111111111,5,500
"1601",0,"FiTree","mae","observed",0.57089508264375,10,200
"1602",0,"FiTree","mae","recoverable",0.381069051281484,10,200
"1603",0,"FiTree","sign","observed",0.818181818181818,10,200
"1604",0,"FiTree","sign","recoverable",0.544117647058823,10,200
"1605",0,"Diffusion","mae","observed",0.484871338660944,10,200
"1606",0,"Diffusion","mae","recoverable",0.597180429851706,10,200
"1607",0,"Diffusion","sign","observed",0.787878787878788,10,200
"1608",0,"Diffusion","sign","recoverable",0.602941176470588,10,200
"1609",1,"FiTree","mae","observed",0.21674885694935,10,200
"1610",1,"FiTree","mae","recoverable",0.266451590356412,10,200
"1611",1,"FiTree","sign","observed",0.862745098039216,10,200
"1612",1,"FiTree","sign","recoverable",0.689189189189189,10,200
"1613",1,"Diffusion","mae","observed",0.55063919887996,10,200
"1614",1,"Diffusion","mae","recoverable",0.705309867217057,10,200
"1615",1,"Diffusion","sign","observed",0.88235294117647,10,200
"1616",1,"Diffusion","sign","recoverable",0.72972972972973,10,200
"1617",2,"FiTree","mae","observed",0.260566593811315,10,200
"1618",2,"FiTree","mae","recoverable",0.221901816019003,10,200
"1619",2,"FiTree","sign","observed",0.96551724137931,10,200
"1620",2,"FiTree","sign","recoverable",0.676923076923077,10,200
"1621",2,"Diffusion","mae","observed",0.405927239792658,10,200
"1622",2,"Diffusion","mae","recoverable",0.50755967191377,10,200
"1623",2,"Diffusion","sign","observed",0.827586206896552,10,200
"1624",2,"Diffusion","sign","recoverable",0.569230769230769,10,200
"1625",3,"FiTree","mae","observed",0.641866089517956,10,200
"1626",3,"FiTree","mae","recoverable",0.462707049481189,10,200
"1627",3,"FiTree","sign","observed",0.926829268292683,10,200
"1628",3,"FiTree","sign","recoverable",0.671232876712329,10,200
"1629",3,"Diffusion","mae","observed",0.348544484089449,10,200
"1630",3,"Diffusion","mae","recoverable",0.484882271942268,10,200
"1631",3,"Diffusion","sign","observed",0.902439024390244,10,200
"1632",3,"Diffusion","sign","recoverable",0.698630136986301,10,200
"1633",4,"FiTree","mae","observed",0.0558737170684632,10,200
"1634",4,"FiTree","mae","recoverable",0.160750025365949,10,200
"1635",4,"FiTree","sign","observed",0.666666666666667,10,200
"1636",4,"FiTree","sign","recoverable",0.517857142857143,10,200
"1637",4,"Diffusion","mae","observed",0.494428509209228,10,200
"1638",4,"Diffusion","mae","recoverable",0.950375711707965,10,200
"1639",4,"Diffusion","sign","observed",0.666666666666667,10,200
"1640",4,"Diffusion","sign","recoverable",0.517857142857143,10,200
"1641",5,"FiTree","mae","observed",0.154203401933874,10,200
"1642",5,"FiTree","mae","recoverable",0.174611705584805,10,200
"1643",5,"FiTree","sign","observed",0.92,10,200
"1644",5,"FiTree","sign","recoverable",0.690909090909091,10,200
"1645",5,"Diffusion","mae","observed",0.65445998800949,10,200
"1646",5,"Diffusion","mae","recoverable",1.42760282670221,10,200
"1647",5,"Diffusion","sign","observed",0.72,10,200
"1648",5,"Diffusion","sign","recoverable",0.490909090909091,10,200
"1649",6,"FiTree","mae","observed",0.163476590147105,10,200
"1650",6,"FiTree","mae","recoverable",0.168842888925953,10,200
"1651",6,"FiTree","sign","observed",0.71875,10,200
"1652",6,"FiTree","sign","recoverable",0.484375,10,200
"1653",6,"Diffusion","mae","observed",0.388759020792272,10,200
"1654",6,"Diffusion","mae","recoverable",1.3151304582104,10,200
"1655",6,"Diffusion","sign","observed",0.625,10,200
"1656",6,"Diffusion","sign","recoverable",0.453125,10,200
"1657",7,"FiTree","mae","observed",0.564270666598426,10,200
"1658",7,"FiTree","mae","recoverable",0.3980261953489,10,200
"1659",7,"FiTree","sign","observed",0.974358974358974,10,200
"1660",7,"FiTree","sign","recoverable",0.780821917808219,10,200
"1661",7,"Diffusion","mae","observed",0.738801255042734,10,200
"1662",7,"Diffusion","mae","recoverable",1.1753022985093,10,200
"1663",7,"Diffusion","sign","observed",0.871794871794872,10,200
"1664",7,"Diffusion","sign","recoverable",0.643835616438356,10,200
"1665",8,"FiTree","mae","observed",0.405184750145204,10,200
"1666",8,"FiTree","mae","recoverable",0.342136857082612,10,200
"1667",8,"FiTree","sign","observed",0.76,10,200
"1668",8,"FiTree","sign","recoverable",0.421052631578947,10,200
"1669",8,"Diffusion","mae","observed",0.508620007496393,10,200
"1670",8,"Diffusion","mae","recoverable",1.20995186195507,10,200
"1671",8,"Diffusion","sign","observed",0.76,10,200
"1672",8,"Diffusion","sign","recoverable",0.491228070175439,10,200
"1673",9,"FiTree","mae","observed",0.167488269308539,10,200
"1674",9,"FiTree","mae","recoverable",0.200042921042709,10,200
"1675",9,"FiTree","sign","observed",0.756756756756757,10,200
"1676",9,"FiTree","sign","recoverable",0.457142857142857,10,200
"1677",9,"Diffusion","mae","observed",0.450465097466967,10,200
"1678",9,"Diffusion","mae","recoverable",0.578743325791751,10,200
"1679",9,"Diffusion","sign","observed",0.675675675675676,10,200
"1680",9,"Diffusion","sign","recoverable",0.485714285714286,10,200
"1681",10,"FiTree","mae","observed",0.0739657673183832,10,200
"1682",10,"FiTree","mae","recoverable",0.118741808137575,10,200
"1683",10,"FiTree","sign","observed",0.964285714285714,10,200
"1684",10,"FiTree","sign","recoverable",0.75,10,200
"1685",10,"Diffusion","mae","observed",0.337825723117879,10,200
"1686",10,"Diffusion","mae","recoverable",2.36885092385322,10,200
"1687",10,"Diffusion","sign","observed",0.714285714285714,10,200
"1688",10,"Diffusion","sign","recoverable",0.5,10,200
"1689",11,"FiTree","mae","observed",0.136016953493107,10,200
"1690",11,"FiTree","mae","recoverable",0.173733820340542,10,200
"1691",11,"FiTree","sign","observed",0.975609756097561,10,200
"1692",11,"FiTree","sign","recoverable",0.8,10,200
"1693",11,"Diffusion","mae","observed",0.339048319690134,10,200
"1694",11,"Diffusion","mae","recoverable",0.35344261676631,10,200
"1695",11,"Diffusion","sign","observed",0.804878048780488,10,200
"1696",11,"Diffusion","sign","recoverable",0.646153846153846,10,200
"1697",12,"FiTree","mae","observed",0.362009551986659,10,200
"1698",12,"FiTree","mae","recoverable",0.309510984169339,10,200
"1699",12,"FiTree","sign","observed",1,10,200
"1700",12,"FiTree","sign","recoverable",0.701492537313433,10,200
"1701",12,"Diffusion","mae","observed",0.445495836903241,10,200
"1702",12,"Diffusion","mae","recoverable",1.65238953977385,10,200
"1703",12,"Diffusion","sign","observed",0.774193548387097,10,200
"1704",12,"Diffusion","sign","recoverable",0.597014925373134,10,200
"1705",13,"FiTree","mae","observed",0.394095668268215,10,200
"1706",13,"FiTree","mae","recoverable",0.238725607346448,10,200
"1707",13,"FiTree","sign","observed",1,10,200
"1708",13,"FiTree","sign","recoverable",0.779661016949153,10,200
"1709",13,"Diffusion","mae","observed",0.438193485406841,10,200
"1710",13,"Diffusion","mae","recoverable",1.89272801171488,10,200
"1711",13,"Diffusion","sign","observed",0.739130434782609,10,200
"1712",13,"Diffusion","sign","recoverable",0.474576271186441,10,200
"1713",14,"FiTree","mae","observed",0.201866638742919,10,200
"1714",14,"FiTree","mae","recoverable",0.20044822372101,10,200
"1715",14,"FiTree","sign","observed",0.8,10,200
"1716",14,"FiTree","sign","recoverable",0.6,10,200
"1717",14,"Diffusion","mae","observed",0.449713601919137,10,200
"1718",14,"Diffusion","mae","recoverable",1.07486492831559,10,200
"1719",14,"Diffusion","sign","observed",0.775,10,200
"1720",14,"Diffusion","sign","recoverable",0.557142857142857,10,200
"1721",15,"FiTree","mae","observed",0.369367635908117,10,200
"1722",15,"FiTree","mae","recoverable",0.258054028146222,10,200
"1723",15,"FiTree","sign","observed",0.846153846153846,10,200
"1724",15,"FiTree","sign","recoverable",0.612903225806452,10,200
"1725",15,"Diffusion","mae","observed",0.534382622578489,10,200
"1726",15,"Diffusion","mae","recoverable",3.45883179464529,10,200
"1727",15,"Diffusion","sign","observed",0.692307692307692,10,200
"1728",15,"Diffusion","sign","recoverable",0.516129032258065,10,200
"1729",16,"FiTree","mae","observed",0.272130460456353,10,200
"1730",16,"FiTree","mae","recoverable",0.177684954580619,10,200
"1731",16,"FiTree","sign","observed",0.75,10,200
"1732",16,"FiTree","sign","recoverable",0.532258064516129,10,200
"1733",16,"Diffusion","mae","observed",0.424433810147239,10,200
"1734",16,"Diffusion","mae","recoverable",1.25595397551101,10,200
"1735",16,"Diffusion","sign","observed",0.708333333333333,10,200
"1736",16,"Diffusion","sign","recoverable",0.532258064516129,10,200
"1737",17,"FiTree","mae","observed",0.328485429384215,10,200
"1738",17,"FiTree","mae","recoverable",0.279395943130149,10,200
"1739",17,"FiTree","sign","observed",0.875,10,200
"1740",17,"FiTree","sign","recoverable",0.608695652173913,10,200
"1741",17,"Diffusion","mae","observed",0.400614436836216,10,200
"1742",17,"Diffusion","mae","recoverable",0.465231358693745,10,200
"1743",17,"Diffusion","sign","observed",0.85,10,200
"1744",17,"Diffusion","sign","recoverable",0.579710144927536,10,200
"1745",18,"FiTree","mae","observed",0.462806015340111,10,200
"1746",18,"FiTree","mae","recoverable",0.326946685209131,10,200
"1747",18,"FiTree","sign","observed",1,10,200
"1748",18,"FiTree","sign","recoverable",0.688524590163934,10,200
"1749",18,"Diffusion","mae","observed",0.309188622308576,10,200
"1750",18,"Diffusion","mae","recoverable",1.77199953244083,10,200
"1751",18,"Diffusion","sign","observed",0.846153846153846,10,200
"1752",18,"Diffusion","sign","recoverable",0.59016393442623,10,200
"1753",19,"FiTree","mae","observed",0.319411637964413,10,200
"1754",19,"FiTree","mae","recoverable",0.240576911429594,10,200
"1755",19,"FiTree","sign","observed",1,10,200
"1756",19,"FiTree","sign","recoverable",0.833333333333333,10,200
"1757",19,"Diffusion","mae","observed",0.349329626718295,10,200
"1758",19,"Diffusion","mae","recoverable",0.501718306227432,10,200
"1759",19,"Diffusion","sign","observed",0.85,10,200
"1760",19,"Diffusion","sign","recoverable",0.694444444444444,10,200
"1761",20,"FiTree","mae","observed",0.236529682293479,10,200
"1762",20,"FiTree","mae","recoverable",0.279567021864339,10,200
"1763",20,"FiTree","sign","observed",0.96,10,200
"1764",20,"FiTree","sign","recoverable",0.75,10,200
"1765",20,"Diffusion","mae","observed",0.449949439129911,10,200
"1766",20,"Diffusion","mae","recoverable",0.586249095575064,10,200
"1767",20,"Diffusion","sign","observed",0.88,10,200
"1768",20,"Diffusion","sign","recoverable",0.625,10,200
"1769",21,"FiTree","mae","observed",0.223448177736368,10,200
"1770",21,"FiTree","mae","recoverable",0.181197535487812,10,200
"1771",21,"FiTree","sign","observed",0.964285714285714,10,200
"1772",21,"FiTree","sign","recoverable",0.793103448275862,10,200
"1773",21,"Diffusion","mae","observed",0.392998886735364,10,200
"1774",21,"Diffusion","mae","recoverable",9.2965376366631,10,200
"1775",21,"Diffusion","sign","observed",0.678571428571429,10,200
"1776",21,"Diffusion","sign","recoverable",0.53448275862069,10,200
"1777",22,"FiTree","mae","observed",0.573400905588543,10,200
"1778",22,"FiTree","mae","recoverable",0.38667131724398,10,200
"1779",22,"FiTree","sign","observed",0.931034482758621,10,200
"1780",22,"FiTree","sign","recoverable",0.712121212121212,10,200
"1781",22,"Diffusion","mae","observed",0.569128179800523,10,200
"1782",22,"Diffusion","mae","recoverable",0.628461209370152,10,200
"1783",22,"Diffusion","sign","observed",0.793103448275862,10,200
"1784",22,"Diffusion","sign","recoverable",0.515151515151515,10,200
"1785",23,"FiTree","mae","observed",0.188795645610445,10,200
"1786",23,"FiTree","mae","recoverable",0.20290789902655,10,200
"1787",23,"FiTree","sign","observed",0.976744186046512,10,200
"1788",23,"FiTree","sign","recoverable",0.786666666666667,10,200
"1789",23,"Diffusion","mae","observed",0.44151184041445,10,200
